candidate,candidate_type,imputation,model,training_mode,alpha,NDCG_at_K,Precision_at_K,Recall_at_K,AveragePrecision,TopWeightedRMSE,RMSE,MAE,R2,K,DiversePrecision_at_K,DiverseRecall_at_K,TolerantPrecision_at_K,TolerantRecall_at_K,TolerantDiversePrecision_at_K,TolerantDiverseRecall_at_K,ToleranceSec,MinGapSec
regression__all_zeros_mean__extra_trees__standard,regression,all_zeros_mean,extra_trees,standard,,0.7707977544760258,0.5357142857142857,0.5357142857142857,0.5309689468087999,0.2308155242628398,0.25518651557657246,0.2237243435879083,-0.6729966536652401,28,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.4642857142857143,10,10
classifier__all_zeros_mean__xgboost_gpu_clf__standard,classifier,all_zeros_mean,xgboost_gpu_clf,standard,,0.7706480428492596,0.5357142857142857,0.5357142857142857,0.46762187847865794,0.30772261435298814,0.2402533878490785,0.20258014315544845,-0.4829232330044364,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,10,10
regression__missing_rows_mean__ridge_l2_alpha_100__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_100,highlight_weighted,,0.7642567511197206,0.5357142857142857,0.5357142857142857,0.5012883745342718,0.27755990465948754,0.3092237277456143,0.2699910863884305,-1.4565479812370996,28,0.39285714285714285,0.39285714285714285,0.75,0.5357142857142857,0.5357142857142857,0.4642857142857143,10,10
classifier__all_zeros_mean__random_forest_clf__highlight_weighted,classifier,all_zeros_mean,random_forest_clf,highlight_weighted,,0.7630338572702372,0.5714285714285714,0.5714285714285714,0.5184932409479941,0.2868239327311139,0.24059150438342838,0.20529684487728195,-0.48710010383025537,28,0.32142857142857145,0.32142857142857145,0.7857142857142857,0.6071428571428571,0.4642857142857143,0.4642857142857143,10,10
classifier__missing_rows_mean__extra_trees_clf__standard,classifier,missing_rows_mean,extra_trees_clf,standard,,0.7628342915094474,0.5,0.5,0.5383081143312933,0.28077367633136463,0.24417332948458553,0.20797038968515616,-0.5317083461781027,28,0.42857142857142855,0.42857142857142855,0.8214285714285714,0.5714285714285714,0.6071428571428571,0.5357142857142857,10,10
regression__all_zeros_mean__extra_trees__highlight_weighted,regression,all_zeros_mean,extra_trees,highlight_weighted,,0.7613877978170681,0.5714285714285714,0.5714285714285714,0.5002449514180873,0.26072268775258506,0.29103449604741327,0.2548803059708024,-1.1760484741764476,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6071428571428571,0.6428571428571429,0.5714285714285714,10,10
classifier__missing_rows_interpolate__logistic_l2__highlight_weighted,classifier,missing_rows_interpolate,logistic_l2,highlight_weighted,,0.759283039909365,0.6071428571428571,0.6071428571428571,0.5567021596459644,0.34545229509300573,0.2891324121073214,0.24003204799690284,-1.147697873766035,28,0.39285714285714285,0.39285714285714285,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.5357142857142857,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_10__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_10,highlight_weighted,,0.7528004412542381,0.5357142857142857,0.5357142857142857,0.5686430906271314,0.281072842685211,0.31083354137291935,0.26056282419976723,-1.4821920558096333,28,0.39285714285714285,0.39285714285714285,0.75,0.5714285714285714,0.5714285714285714,0.5,10,10
classifier__missing_rows_mean__random_forest_clf__highlight_weighted,classifier,missing_rows_mean,random_forest_clf,highlight_weighted,,0.7505300075479603,0.5357142857142857,0.5357142857142857,0.4833410628277092,0.29213763094344325,0.24075876067590588,0.20154011988020618,-0.48916845039544365,28,0.35714285714285715,0.35714285714285715,0.75,0.5714285714285714,0.5,0.4642857142857143,10,10
classifier__missing_rows_mean__logistic_l2__standard,classifier,missing_rows_mean,logistic_l2,standard,,0.7469565122499826,0.6071428571428571,0.6071428571428571,0.5020273307778179,0.3365223784966327,0.27149502733299863,0.22517538103949203,-0.8936660254600728,28,0.39285714285714285,0.39285714285714285,0.8214285714285714,0.6428571428571429,0.5714285714285714,0.5357142857142857,10,10
classifier__missing_rows_mean__extra_trees_clf__highlight_weighted,classifier,missing_rows_mean,extra_trees_clf,highlight_weighted,,0.7416312815966434,0.5,0.5,0.5105243606486686,0.2780969882030312,0.2566632619979752,0.21379217109680634,-0.6924157078914555,28,0.39285714285714285,0.39285714285714285,0.75,0.5,0.5714285714285714,0.5,10,10
regression__missing_rows_mean__ridge_l2_alpha_100__standard,regression,missing_rows_mean,ridge_l2_alpha_100,standard,,0.7381079176591677,0.5,0.5,0.43558592293063414,0.2370894704676072,0.26486691487810804,0.23107672137680688,-0.8023330825963104,28,0.32142857142857145,0.32142857142857145,0.6428571428571429,0.5,0.4642857142857143,0.42857142857142855,10,10
classifier__missing_rows_mean__logistic_l2__highlight_weighted,classifier,missing_rows_mean,logistic_l2,highlight_weighted,,0.7369430422020976,0.5714285714285714,0.5714285714285714,0.5050249861574677,0.3414959312297647,0.28381472920904716,0.2350456712042671,-1.0694240371423174,28,0.39285714285714285,0.39285714285714285,0.7857142857142857,0.6071428571428571,0.5714285714285714,0.5357142857142857,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_100__standard,regression,missing_rows_interpolate,ridge_l2_alpha_100,standard,,0.7359638747361505,0.5,0.5,0.5003569245719123,0.2385018380392358,0.2645978482054063,0.2307815241561173,-0.7986731204052371,28,0.2857142857142857,0.2857142857142857,0.6428571428571429,0.5,0.4642857142857143,0.42857142857142855,10,10
classifier__missing_rows_interpolate__random_forest_clf__highlight_weighted,classifier,missing_rows_interpolate,random_forest_clf,highlight_weighted,,0.7336598041367978,0.4642857142857143,0.4642857142857143,0.4744052068752204,0.25652512018975865,0.23197572101831462,0.19868026642449427,-0.3824985834254113,28,0.39285714285714285,0.39285714285714285,0.75,0.5,0.5714285714285714,0.5714285714285714,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_10__standard,regression,missing_rows_interpolate,ridge_l2_alpha_10,standard,,0.7208549559737896,0.4642857142857143,0.4642857142857143,0.4457650507896448,0.2560667695291875,0.28171643527212026,0.23618392275947175,-1.0389378931476112,28,0.32142857142857145,0.32142857142857145,0.6071428571428571,0.4642857142857143,0.4642857142857143,0.42857142857142855,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_1__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_1,highlight_weighted,,0.7175807153549895,0.5,0.5,0.45074623237760086,0.2887860098095677,0.3175258434999022,0.2620350026824555,-1.5902267566093227,28,0.39285714285714285,0.39285714285714285,0.6785714285714286,0.5714285714285714,0.5357142857142857,0.5,10,10
regression__missing_rows_interpolate__elastic_net__standard,regression,missing_rows_interpolate,elastic_net,standard,,0.7145737405352414,0.4642857142857143,0.4642857142857143,0.4550572325538688,0.25197298634819015,0.278372602852612,0.2341962523308447,-0.9908228138996447,28,0.2857142857142857,0.2857142857142857,0.6071428571428571,0.4642857142857143,0.39285714285714285,0.35714285714285715,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_0.1__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_0.1,highlight_weighted,,0.7081477076746473,0.5,0.5,0.4269529285694213,0.29224442409169354,0.320387333115982,0.26479216809195477,-1.6371224947082768,28,0.42857142857142855,0.42857142857142855,0.6785714285714286,0.5714285714285714,0.5714285714285714,0.5,10,10
regression__missing_rows_mean__ridge_l2_alpha_1__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_1,highlight_weighted,,0.7038514475341555,0.39285714285714285,0.39285714285714285,0.43152676263991724,0.29249038695541796,0.32087248994621237,0.26682102561462123,-1.6451152369802213,28,0.35714285714285715,0.35714285714285715,0.6428571428571429,0.42857142857142855,0.5,0.42857142857142855,10,10
regression__missing_rows_mean__elastic_net__standard,regression,missing_rows_mean,elastic_net,standard,,0.6970350774577977,0.39285714285714285,0.39285714285714285,0.3979912063833709,0.2525425139210813,0.27867967684038747,0.23380289547752048,-0.9952174064309589,28,0.2857142857142857,0.2857142857142857,0.5357142857142857,0.39285714285714285,0.42857142857142855,0.39285714285714285,10,10
regression__missing_rows_mean__ridge_l2_alpha_10__standard,regression,missing_rows_mean,ridge_l2_alpha_10,standard,,0.6941330553643584,0.39285714285714285,0.39285714285714285,0.38849022888347534,0.2582502106261351,0.282790923400825,0.23672076437161302,-1.054520885504894,28,0.25,0.25,0.5357142857142857,0.39285714285714285,0.42857142857142855,0.39285714285714285,10,10
regression__missing_rows_mean__elastic_net__highlight_weighted,regression,missing_rows_mean,elastic_net,highlight_weighted,,0.6934614060444645,0.39285714285714285,0.39285714285714285,0.46286019969535286,0.278947925370321,0.31010787017143954,0.26189357122167584,-1.4706157459914149,28,0.39285714285714285,0.39285714285714285,0.6071428571428571,0.39285714285714285,0.5714285714285714,0.5,10,10
regression__missing_rows_mean__ridge_l2_alpha_10__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_10,highlight_weighted,,0.6802221372551631,0.35714285714285715,0.35714285714285715,0.4281306155285484,0.28558893344611624,0.3139364115229497,0.2643405984784956,-1.5319959572206563,28,0.39285714285714285,0.39285714285714285,0.6071428571428571,0.39285714285714285,0.5357142857142857,0.4642857142857143,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_1__standard,regression,missing_rows_interpolate,ridge_l2_alpha_1,standard,,0.6795936312451143,0.39285714285714285,0.39285714285714285,0.3920550936450162,0.2708221767810669,0.29484203998901426,0.2437936191573654,-1.2333585070675022,28,0.35714285714285715,0.35714285714285715,0.5714285714285714,0.42857142857142855,0.4642857142857143,0.42857142857142855,10,10
regression__missing_rows_mean__ridge_l2_alpha_0.1__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_0.1,highlight_weighted,,0.6774080874527489,0.35714285714285715,0.35714285714285715,0.40509851574309413,0.29364268451354497,0.3228651898394686,0.267026540687856,-1.678070930575493,28,0.35714285714285715,0.35714285714285715,0.5714285714285714,0.39285714285714285,0.5,0.42857142857142855,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_0.1__standard,regression,missing_rows_interpolate,ridge_l2_alpha_0.1,standard,,0.6730349476588341,0.42857142857142855,0.42857142857142855,0.37193597054898275,0.2779054058586567,0.3005444152502834,0.24758057733365593,-1.3205821804479867,28,0.35714285714285715,0.35714285714285715,0.5714285714285714,0.5,0.4642857142857143,0.42857142857142855,10,10
regression__missing_rows_mean__ridge_l2_alpha_0.1__standard,regression,missing_rows_mean,ridge_l2_alpha_0.1,standard,,0.6642542932728205,0.32142857142857145,0.32142857142857145,0.3500733433842262,0.27775088408069437,0.3022518352149462,0.24933512946944775,-1.3470239506132469,28,0.2857142857142857,0.2857142857142857,0.5,0.35714285714285715,0.4642857142857143,0.42857142857142855,10,10
regression__missing_rows_mean__ridge_l2_alpha_1__standard,regression,missing_rows_mean,ridge_l2_alpha_1,standard,,0.6607131308794593,0.32142857142857145,0.32142857142857145,0.35579176988026767,0.2729490339688636,0.29720698414787233,0.24629512929988978,-1.2693299772962492,28,0.2857142857142857,0.2857142857142857,0.5,0.35714285714285715,0.4642857142857143,0.42857142857142855,10,10
regression__all_zeros_mean__ridge_l2_alpha_0.1__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_0.1,highlight_weighted,,0.6056679872476696,0.39285714285714285,0.39285714285714285,0.29604651220156475,0.31598514848461934,0.34774954905038885,0.284629053318023,-2.106796301255523,28,0.39285714285714285,0.39285714285714285,0.5714285714285714,0.39285714285714285,0.4642857142857143,0.42857142857142855,10,10
regression__all_zeros_mean__elastic_net__standard,regression,all_zeros_mean,elastic_net,standard,,0.6030977781833478,0.21428571428571427,0.21428571428571427,0.31319893987773073,0.2660168451586023,0.2939874165615674,0.24602389559508428,-1.220430131792877,28,0.32142857142857145,0.32142857142857145,0.39285714285714285,0.25,0.42857142857142855,0.35714285714285715,10,10
regression__all_zeros_mean__ridge_l2_alpha_1__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_1,highlight_weighted,,0.6025702935815923,0.39285714285714285,0.39285714285714285,0.2974284827683208,0.3145359522097594,0.34650906704125123,0.2840958911497076,-2.084670888732591,28,0.39285714285714285,0.39285714285714285,0.5714285714285714,0.39285714285714285,0.4642857142857143,0.42857142857142855,10,10
regression__all_zeros_mean__elastic_net__highlight_weighted,regression,all_zeros_mean,elastic_net,highlight_weighted,,0.6004704887116875,0.32142857142857145,0.32142857142857145,0.3122571707220859,0.3002921112190796,0.3393127713439483,0.283666399898613,-1.9578765278772852,28,0.39285714285714285,0.39285714285714285,0.6071428571428571,0.35714285714285715,0.5357142857142857,0.4642857142857143,10,10
regression__all_zeros_mean__ridge_l2_alpha_10__standard,regression,all_zeros_mean,ridge_l2_alpha_10,standard,,0.5935683675935399,0.2857142857142857,0.2857142857142857,0.2981801830768759,0.2723765935811262,0.2981323120257694,0.2488685804196915,-1.283482694369078,28,0.32142857142857145,0.32142857142857145,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.35714285714285715,10,10
regression__all_zeros_mean__ridge_l2_alpha_1__standard,regression,all_zeros_mean,ridge_l2_alpha_1,standard,,0.5839938006009243,0.25,0.25,0.283566658169082,0.28738024200958856,0.3121494058080778,0.2578745130166504,-1.5032524713768214,28,0.2857142857142857,0.2857142857142857,0.39285714285714285,0.25,0.39285714285714285,0.32142857142857145,10,10
regression__all_zeros_mean__ridge_l2_alpha_100__standard,regression,all_zeros_mean,ridge_l2_alpha_100,standard,,0.5795487434593316,0.25,0.25,0.2705110017649538,0.2507713422471551,0.2755066185145803,0.23978849437413657,-0.9500408144709185,28,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.35714285714285715,10,10
regression__all_zeros_mean__ridge_l2_alpha_0.1__standard,regression,all_zeros_mean,ridge_l2_alpha_0.1,standard,,0.5718899375123441,0.2857142857142857,0.2857142857142857,0.2531817627027434,0.2920060267991558,0.3167943909991103,0.2611025744963926,-1.5783068096492112,28,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.39285714285714285,0.32142857142857145,10,10
regression__all_zeros_mean__ridge_l2_alpha_10__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_10,highlight_weighted,,0.5615696957387265,0.32142857142857145,0.32142857142857145,0.3011623447694296,0.3060829313595451,0.3421739120447577,0.28344490585081705,-2.0079694328365534,28,0.35714285714285715,0.35714285714285715,0.5,0.32142857142857145,0.5,0.42857142857142855,10,10
regression__all_zeros_mean__ridge_l2_alpha_100__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_100,highlight_weighted,,0.5566560218407822,0.2857142857142857,0.2857142857142857,0.29223163435734756,0.2941199649262114,0.339287813899545,0.29480635462664756,-1.957441422980835,28,0.35714285714285715,0.35714285714285715,0.5357142857142857,0.32142857142857145,0.5,0.42857142857142855,10,10
classifier__all_zeros_mean__logistic_l2__standard,classifier,all_zeros_mean,logistic_l2,standard,,0.5551759800132807,0.2857142857142857,0.2857142857142857,0.2943506866162849,0.3347612985835561,0.29305311380764804,0.24045865405821049,-1.2063393417376358,28,0.39285714285714285,0.39285714285714285,0.5714285714285714,0.35714285714285715,0.6071428571428571,0.5,10,10
classifier__all_zeros_mean__logistic_l2__highlight_weighted,classifier,all_zeros_mean,logistic_l2,highlight_weighted,,0.5530637117889934,0.25,0.25,0.2935020738532091,0.3516274359092562,0.3243125400080556,0.26749116664996825,-1.7021354287042767,28,0.35714285714285715,0.35714285714285715,0.5357142857142857,0.35714285714285715,0.5714285714285714,0.4642857142857143,10,10
