candidate,candidate_type,imputation,model,training_mode,alpha,NDCG_at_K,Precision_at_K,Recall_at_K,AveragePrecision,TopWeightedRMSE,RMSE,MAE,R2,K,DiversePrecision_at_K,DiverseRecall_at_K,TolerantPrecision_at_K,TolerantRecall_at_K,TolerantDiversePrecision_at_K,TolerantDiverseRecall_at_K,ToleranceSec,MinGapSec
classifier__all_zeros_mean__extra_trees_clf__highlight_weighted,classifier,all_zeros_mean,extra_trees_clf,highlight_weighted,,0.7691721965632112,0.6428571428571429,0.6428571428571429,0.5404969599713727,0.26357591576020906,0.28570493888719656,0.22117808869185415,-1.1297243097495624,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.6785714285714286,0.6071428571428571,0.5714285714285714,10,10
classifier__all_zeros_mean__extra_trees_clf__standard,classifier,all_zeros_mean,extra_trees_clf,standard,,0.768342113374268,0.6071428571428571,0.6071428571428571,0.5599047593719174,0.20751001134528804,0.21548683876044492,0.17795123159144854,-0.21151666453513496,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.6071428571428571,10,10
classifier__missing_rows_mean__xgboost_gpu_clf__highlight_weighted,classifier,missing_rows_mean,xgboost_gpu_clf,highlight_weighted,,0.7668036713718319,0.6428571428571429,0.6428571428571429,0.5809388675212767,0.22746867249631958,0.20833721944312905,0.17071306392686572,-0.1324567362185527,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6785714285714286,0.6071428571428571,0.5357142857142857,10,10
classifier__all_zeros_mean__xgboost_gpu_clf__standard,classifier,all_zeros_mean,xgboost_gpu_clf,standard,,0.7557025277611051,0.6071428571428571,0.6071428571428571,0.49390383414473754,0.30101758755789076,0.23414508750710814,0.19446902109848532,-0.43040161971263324,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.6428571428571429,0.6071428571428571,10,10
regression__all_zeros_mean__extra_trees__standard,regression,all_zeros_mean,extra_trees,standard,,0.7533781845168424,0.5714285714285714,0.5714285714285714,0.5051712815523466,0.23645694658436808,0.2649743650061456,0.23574565279770002,-0.8318740578072157,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,10,10
classifier__missing_rows_mean__xgboost_gpu_clf__standard,classifier,missing_rows_mean,xgboost_gpu_clf,standard,,0.7523366355989669,0.6071428571428571,0.6071428571428571,0.49660707638195417,0.2988679889528693,0.23376535502542803,0.19425003250658932,-0.42576578036381485,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.6785714285714286,0.6071428571428571,10,10
regression__missing_rows_mean__extra_trees__standard,regression,missing_rows_mean,extra_trees,standard,,0.7482535108689432,0.5714285714285714,0.5714285714285714,0.49459297081321846,0.24562150748569253,0.27164983092998346,0.2375891020586167,-0.925337059813427,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.6785714285714286,0.6428571428571429,10,10
regression__missing_rows_mean__ridge_l2_alpha_10__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_10,highlight_weighted,,0.6843083803373529,0.5,0.5,0.3802538162302845,0.3001757081947428,0.3434099601354436,0.2954948919309921,-2.0769020171915673,28,0.32142857142857145,0.32142857142857145,0.75,0.5357142857142857,0.5357142857142857,0.5,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_100__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_100,highlight_weighted,,0.6647710282113284,0.5357142857142857,0.5357142857142857,0.4683556704673286,0.28907757904235537,0.329351782674954,0.28791191129667393,-1.8301400632520508,28,0.39285714285714285,0.39285714285714285,0.6785714285714286,0.5357142857142857,0.6071428571428571,0.5357142857142857,10,10
regression__missing_rows_mean__elastic_net__highlight_weighted,regression,missing_rows_mean,elastic_net,highlight_weighted,,0.6597298649098865,0.5,0.5,0.3906737060238801,0.30055061413945455,0.3437815485728618,0.29605041681632205,-2.083564373700964,28,0.39285714285714285,0.39285714285714285,0.75,0.5357142857142857,0.6071428571428571,0.5357142857142857,10,10
regression__missing_rows_mean__ridge_l2_alpha_100__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_100,highlight_weighted,,0.6489350933001251,0.5357142857142857,0.5357142857142857,0.39979832459281933,0.29783844487374017,0.34412591441863793,0.30251255378391684,-2.089745078264557,28,0.32142857142857145,0.32142857142857145,0.75,0.5357142857142857,0.5,0.4642857142857143,10,10
regression__missing_rows_mean__ridge_l2_alpha_100__standard,regression,missing_rows_mean,ridge_l2_alpha_100,standard,,0.6475943805764831,0.4642857142857143,0.4642857142857143,0.38415320022831967,0.2446041613465848,0.2814902496629571,0.24632612343935148,-1.067352838683644,28,0.35714285714285715,0.35714285714285715,0.75,0.6071428571428571,0.5357142857142857,0.5,10,10
classifier__missing_rows_mean__logistic_l2__standard,classifier,missing_rows_mean,logistic_l2,standard,,0.6163376670636536,0.39285714285714285,0.39285714285714285,0.3432424223521451,0.2815765356938117,0.27789522917248827,0.22441977321827936,-1.014884120966097,28,0.25,0.25,0.6428571428571429,0.42857142857142855,0.42857142857142855,0.35714285714285715,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_10__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_10,highlight_weighted,,0.615962098550077,0.42857142857142855,0.42857142857142855,0.5584192598121531,0.29050868865496715,0.3276179582043465,0.27807396297720477,-1.8004207761533242,28,0.32142857142857145,0.32142857142857145,0.5714285714285714,0.5,0.5714285714285714,0.5,10,10
regression__all_zeros_mean__elastic_net__highlight_weighted,regression,all_zeros_mean,elastic_net,highlight_weighted,,0.6089059343906325,0.5,0.5,0.41431385631244577,0.3118160881145602,0.35820797991347963,0.30840194704826046,-2.347791523011195,28,0.4642857142857143,0.4642857142857143,0.6428571428571429,0.5,0.6071428571428571,0.5,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_100__standard,regression,missing_rows_interpolate,ridge_l2_alpha_100,standard,,0.6071545651848554,0.4642857142857143,0.4642857142857143,0.3535641359056249,0.2460442163888318,0.2810716387876989,0.24364111608999905,-1.0612085911182927,28,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143,10,10
classifier__missing_rows_mean__logistic_l2__highlight_weighted,classifier,missing_rows_mean,logistic_l2,highlight_weighted,,0.6061218553011202,0.35714285714285715,0.35714285714285715,0.3415729795827077,0.3276897198509929,0.34880995455457364,0.28108400921833704,-2.1744291131998286,28,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.35714285714285715,0.4642857142857143,0.42857142857142855,10,10
regression__missing_rows_interpolate__elastic_net__standard,regression,missing_rows_interpolate,elastic_net,standard,,0.6036221399005817,0.39285714285714285,0.39285714285714285,0.4198892048232968,0.26023449320760506,0.2968380807009379,0.2529820977313161,-1.2989372750083308,28,0.32142857142857145,0.32142857142857145,0.4642857142857143,0.42857142857142855,0.5357142857142857,0.5,10,10
regression__missing_rows_mean__elastic_net__standard,regression,missing_rows_mean,elastic_net,standard,,0.6005379837472165,0.42857142857142855,0.42857142857142855,0.33387322397184904,0.25552561805870433,0.29410981626386973,0.2510128594383519,-1.2568720180923751,28,0.2857142857142857,0.2857142857142857,0.6785714285714286,0.5714285714285714,0.5357142857142857,0.5,10,10
regression__all_zeros_mean__ridge_l2_alpha_100__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_100,highlight_weighted,,0.5944839335289824,0.5714285714285714,0.5714285714285714,0.39703929173242614,0.3085933898412238,0.36079892628162646,0.3196914171103498,-2.3963963473009873,28,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.4642857142857143,10,10
classifier__all_zeros_mean__logistic_l2__standard,classifier,all_zeros_mean,logistic_l2,standard,,0.5942573937443325,0.35714285714285715,0.35714285714285715,0.34945664294739304,0.26693387603684315,0.2734994975664068,0.2173268099957699,-0.9516456052215423,28,0.35714285714285715,0.35714285714285715,0.5357142857142857,0.39285714285714285,0.6071428571428571,0.5357142857142857,10,10
classifier__all_zeros_mean__logistic_l2__highlight_weighted,classifier,all_zeros_mean,logistic_l2,highlight_weighted,,0.593894048102311,0.39285714285714285,0.39285714285714285,0.33533505729023044,0.3394566391056328,0.373964801686751,0.3030384191407365,-2.6487940176876448,28,0.2857142857142857,0.2857142857142857,0.5357142857142857,0.39285714285714285,0.5,0.42857142857142855,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_10__standard,regression,missing_rows_interpolate,ridge_l2_alpha_10,standard,,0.5872917356647263,0.42857142857142855,0.42857142857142855,0.405571106739072,0.26311373176367575,0.29921200895999106,0.25391051379544,-1.3358552813606441,28,0.32142857142857145,0.32142857142857145,0.5357142857142857,0.5,0.5357142857142857,0.5,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_0.1__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_0.1,highlight_weighted,,0.5866458103556546,0.4642857142857143,0.4642857142857143,0.3786041349590403,0.30692254939052366,0.3437786350901251,0.2841035935238732,-2.08351210868826,28,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5,0.5,0.42857142857142855,10,10
regression__missing_rows_mean__ridge_l2_alpha_10__standard,regression,missing_rows_mean,ridge_l2_alpha_10,standard,,0.5834656069152252,0.42857142857142855,0.42857142857142855,0.3271235288795568,0.2555091780451244,0.2941923160125177,0.25135269714658287,-1.2581383307271912,28,0.32142857142857145,0.32142857142857145,0.6785714285714286,0.5357142857142857,0.5714285714285714,0.5357142857142857,10,10
regression__missing_rows_mean__ridge_l2_alpha_1__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_1,highlight_weighted,,0.5786189998628523,0.39285714285714285,0.39285714285714285,0.3558143993397886,0.304227015840445,0.3448408983457179,0.2928334269485164,-2.102597426190519,28,0.39285714285714285,0.39285714285714285,0.6785714285714286,0.5,0.6428571428571429,0.5714285714285714,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_1__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_1,highlight_weighted,,0.5567280907336353,0.39285714285714285,0.39285714285714285,0.39986649864593615,0.2978054786303974,0.3346889711513388,0.2785538028543173,-1.9226088513656885,28,0.2857142857142857,0.2857142857142857,0.5357142857142857,0.4642857142857143,0.5714285714285714,0.5357142857142857,10,10
regression__missing_rows_mean__ridge_l2_alpha_0.1__highlight_weighted,regression,missing_rows_mean,ridge_l2_alpha_0.1,highlight_weighted,,0.5523466754167565,0.32142857142857145,0.32142857142857145,0.31526783323823837,0.31962716522351237,0.3606515802294522,0.3049678430134405,-2.3936228168446005,28,0.39285714285714285,0.39285714285714285,0.5357142857142857,0.39285714285714285,0.6071428571428571,0.5357142857142857,10,10
regression__all_zeros_mean__ridge_l2_alpha_10__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_10,highlight_weighted,,0.5458297147423614,0.39285714285714285,0.39285714285714285,0.342518985630182,0.31664097916313017,0.3639881871377204,0.31189065338222227,-2.456706218067314,28,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.4642857142857143,10,10
regression__missing_rows_mean__ridge_l2_alpha_1__standard,regression,missing_rows_mean,ridge_l2_alpha_1,standard,,0.5368879382815067,0.39285714285714285,0.39285714285714285,0.3273777676132488,0.2653428847600329,0.30161866030506645,0.25331385759199343,-1.3735823587806615,28,0.35714285714285715,0.35714285714285715,0.6071428571428571,0.42857142857142855,0.5714285714285714,0.5,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_1__standard,regression,missing_rows_interpolate,ridge_l2_alpha_1,standard,,0.5368554916580122,0.35714285714285715,0.35714285714285715,0.37618284039234506,0.2758951130264422,0.3121444903224667,0.26128433241702553,-1.542138684247714,28,0.32142857142857145,0.32142857142857145,0.5,0.42857142857142855,0.4642857142857143,0.42857142857142855,10,10
regression__all_zeros_mean__ridge_l2_alpha_100__standard,regression,all_zeros_mean,ridge_l2_alpha_100,standard,,0.5309581730412274,0.42857142857142855,0.42857142857142855,0.33308022643797985,0.252334565567808,0.2850312202448691,0.25013582709660637,-1.1196919789164625,28,0.32142857142857145,0.32142857142857145,0.5714285714285714,0.4642857142857143,0.5357142857142857,0.5,10,10
regression__all_zeros_mean__elastic_net__standard,regression,all_zeros_mean,elastic_net,standard,,0.5159368310468657,0.39285714285714285,0.39285714285714285,0.30394864425122914,0.26897366333127615,0.3055522749583301,0.2591547539760266,-1.4358970833031095,28,0.35714285714285715,0.35714285714285715,0.5,0.39285714285714285,0.5357142857142857,0.4642857142857143,10,10
regression__all_zeros_mean__ridge_l2_alpha_10__standard,regression,all_zeros_mean,ridge_l2_alpha_10,standard,,0.5138183145355177,0.39285714285714285,0.39285714285714285,0.29973273024133495,0.26924107423408844,0.3070078304322463,0.26084672672736914,-1.4591600641402067,28,0.35714285714285715,0.35714285714285715,0.5,0.39285714285714285,0.5,0.4642857142857143,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_0.1__standard,regression,missing_rows_interpolate,ridge_l2_alpha_0.1,standard,,0.5104437753715003,0.32142857142857145,0.32142857142857145,0.324272353876654,0.28913863488693053,0.325757504959049,0.2690080234374573,-1.7687054287039863,28,0.32142857142857145,0.32142857142857145,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.39285714285714285,10,10
regression__missing_rows_mean__ridge_l2_alpha_0.1__standard,regression,missing_rows_mean,ridge_l2_alpha_0.1,standard,,0.499222540023205,0.2857142857142857,0.2857142857142857,0.27755709008007273,0.2855947440910808,0.3219172369088686,0.2684320477711854,-1.7038111526228814,28,0.35714285714285715,0.35714285714285715,0.4642857142857143,0.35714285714285715,0.5357142857142857,0.4642857142857143,10,10
regression__all_zeros_mean__ridge_l2_alpha_1__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_1,highlight_weighted,,0.4822131266757755,0.32142857142857145,0.32142857142857145,0.2913702116790727,0.31999660219234655,0.3653325624859262,0.30696248308255797,-2.4822877767317864,28,0.25,0.25,0.4642857142857143,0.35714285714285715,0.42857142857142855,0.42857142857142855,10,10
regression__all_zeros_mean__ridge_l2_alpha_0.1__highlight_weighted,regression,all_zeros_mean,ridge_l2_alpha_0.1,highlight_weighted,,0.45925650095468434,0.25,0.25,0.2740073855654158,0.32961454695549536,0.37402501680339983,0.31251300750965033,-2.6499691563384755,28,0.25,0.25,0.39285714285714285,0.32142857142857145,0.39285714285714285,0.39285714285714285,10,10
regression__all_zeros_mean__ridge_l2_alpha_1__standard,regression,all_zeros_mean,ridge_l2_alpha_1,standard,,0.42195576884123137,0.21428571428571427,0.21428571428571427,0.26427651293864807,0.28269824511038943,0.3202770323685898,0.2663141864740229,-1.6763288999786345,28,0.25,0.25,0.35714285714285715,0.32142857142857145,0.39285714285714285,0.39285714285714285,10,10
regression__all_zeros_mean__ridge_l2_alpha_0.1__standard,regression,all_zeros_mean,ridge_l2_alpha_0.1,standard,,0.39758536023203955,0.14285714285714285,0.14285714285714285,0.23907748627442382,0.29568041014664653,0.33402850184258626,0.27489481575023106,-1.9110853832473889,28,0.17857142857142858,0.17857142857142858,0.2857142857142857,0.25,0.32142857142857145,0.32142857142857145,10,10
