drop_id,original_frame_idx,frame_path,timestamp,timestamp_str,drop_reason
142,11250,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00142.jpg,375.0,06:15,blur
143,11280,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00143.jpg,376.0,06:16,blur
144,11430,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00144.jpg,381.0,06:21,blur
145,11460,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00145.jpg,382.0,06:22,blur
146,11490,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00146.jpg,383.0,06:23,blur
147,11520,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00147.jpg,384.0,06:24,blur
148,11610,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00148.jpg,387.0,06:27,blur
149,11940,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00149.jpg,398.0,06:38,blur
150,11970,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00150.jpg,399.0,06:39,blur
151,12000,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00151.jpg,400.0,06:40,blur
152,12030,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00152.jpg,401.0,06:41,blur
153,12060,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00153.jpg,402.0,06:42,blur
154,12090,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00154.jpg,403.0,06:43,blur
155,12180,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00155.jpg,406.0,06:46,blur
156,12300,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00156.jpg,410.0,06:50,blur
157,12330,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00157.jpg,411.0,06:51,blur
158,12360,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00158.jpg,412.0,06:52,blur
159,12390,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00159.jpg,413.0,06:53,blur
160,12420,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00160.jpg,414.0,06:54,blur
161,12450,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00161.jpg,415.0,06:55,blur
162,12600,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00162.jpg,420.0,07:00,blur
163,12810,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00163.jpg,427.0,07:07,blur
164,12840,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00164.jpg,428.0,07:08,blur
165,12900,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00165.jpg,430.0,07:10,blur
166,12930,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00166.jpg,431.0,07:11,blur
167,12960,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00167.jpg,432.0,07:12,blur
168,12990,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00168.jpg,433.0,07:13,blur
169,13020,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00169.jpg,434.0,07:14,blur
170,13080,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00170.jpg,436.0,07:16,blur
171,13110,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00171.jpg,437.0,07:17,blur
172,13140,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00172.jpg,438.0,07:18,blur
173,13170,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00173.jpg,439.0,07:19,blur
174,13230,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00174.jpg,441.0,07:21,blur
175,13260,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00175.jpg,442.0,07:22,blur
176,13290,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00176.jpg,443.0,07:23,blur
177,13320,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00177.jpg,444.0,07:24,blur
178,13350,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00178.jpg,445.0,07:25,blur
179,13380,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00179.jpg,446.0,07:26,blur
180,13410,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00180.jpg,447.0,07:27,blur
181,13440,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00181.jpg,448.0,07:28,blur
182,13920,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00182.jpg,464.0,07:44,blur
183,14010,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00183.jpg,467.0,07:47,blur
184,14190,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00184.jpg,473.0,07:53,blur
185,14220,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00185.jpg,474.0,07:54,blur
186,14250,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00186.jpg,475.0,07:55,blur
