drop_id,original_frame_idx,frame_path,timestamp,timestamp_str,drop_reason
85,11400,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00085.jpg,380.0,06:20,duplicate
86,11580,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00086.jpg,386.0,06:26,duplicate
87,11700,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00087.jpg,390.0,06:30,duplicate
88,11730,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00088.jpg,391.0,06:31,duplicate
89,11820,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00089.jpg,394.0,06:34,duplicate
90,11850,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00090.jpg,395.0,06:35,duplicate
91,11910,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00091.jpg,397.0,06:37,duplicate
92,12150,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00092.jpg,405.0,06:45,duplicate
93,12270,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00093.jpg,409.0,06:49,duplicate
94,12510,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00094.jpg,417.0,06:57,duplicate
95,12570,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00095.jpg,419.0,06:59,duplicate
96,12690,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00096.jpg,423.0,07:03,duplicate
97,13200,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00097.jpg,440.0,07:20,duplicate
98,13770,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00098.jpg,459.0,07:39,duplicate
99,13890,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00099.jpg,463.0,07:43,duplicate
100,13980,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00100.jpg,466.0,07:46,duplicate
101,14070,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00101.jpg,469.0,07:49,duplicate
102,14160,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00102.jpg,472.0,07:52,duplicate
103,14310,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00103.jpg,477.0,07:57,duplicate
104,14340,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00104.jpg,478.0,07:58,duplicate
105,14430,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00105.jpg,481.0,08:01,duplicate
106,14460,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00106.jpg,482.0,08:02,duplicate
107,14850,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00107.jpg,495.0,08:15,duplicate
108,14880,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00108.jpg,496.0,08:16,duplicate
109,14910,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00109.jpg,497.0,08:17,duplicate
110,14970,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00110.jpg,499.0,08:19,duplicate
111,15000,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00111.jpg,500.0,08:20,duplicate
112,15030,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00112.jpg,501.0,08:21,duplicate
113,15060,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00113.jpg,502.0,08:22,duplicate
114,15120,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00114.jpg,504.0,08:24,duplicate
115,15180,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00115.jpg,506.0,08:26,duplicate
116,15210,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00116.jpg,507.0,08:27,duplicate
117,15270,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00117.jpg,509.0,08:29,duplicate
118,15300,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00118.jpg,510.0,08:30,duplicate
119,15390,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00119.jpg,513.0,08:33,duplicate
120,15420,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00120.jpg,514.0,08:34,duplicate
121,15480,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00121.jpg,516.0,08:36,duplicate
122,15510,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00122.jpg,517.0,08:37,duplicate
123,15540,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00123.jpg,518.0,08:38,duplicate
124,15630,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00124.jpg,521.0,08:41,duplicate
125,15690,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00125.jpg,523.0,08:43,duplicate
126,15720,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00126.jpg,524.0,08:44,duplicate
127,15750,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00127.jpg,525.0,08:45,duplicate
128,15780,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00128.jpg,526.0,08:46,duplicate
129,15870,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00129.jpg,529.0,08:49,duplicate
130,15990,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00130.jpg,533.0,08:53,duplicate
131,16020,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00131.jpg,534.0,08:54,duplicate
132,16110,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00132.jpg,537.0,08:57,duplicate
133,16200,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00133.jpg,540.0,09:00,duplicate
134,16230,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00134.jpg,541.0,09:01,duplicate
135,16260,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00135.jpg,542.0,09:02,duplicate
136,16320,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00136.jpg,544.0,09:04,duplicate
137,16350,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00137.jpg,545.0,09:05,duplicate
